Año;tipo_eleccion;region_id;territorio;pacto;subpacto;partido;partido_asociado;candidato;sexo;edad;estado_servel;estado_candidatura
2013;DIPUTADOS;13;Distrito Electoral 24;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;GIESEN AMTMANN EDUARDO;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 24;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;GACHOT HERNANDEZ GONZALO ANDRES;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 24;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;VENEGAS ROJAS CLAUDIO;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;ALIANZA;;RENOVACION NACIONAL;;DIAZ DEL RIO RIESCO GONZALO;HOMBRE;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;SALABERRY SOTO FELIPE;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;AVILA CERDA CRISTIAN RAUL;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;SAEZ VALDEBENITO CRISTOBAL;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;ARRIAGADA MACAYA CLAUDIO;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;FARIAS PONCE RAMON;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;OJEDA VASQUEZ SALVADOR VICTOR;HOMBRE;26;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;RUZ HERRERA JUAN CARLOS;HOMBRE;28;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;SI TU QUIERES, CHILE CAMBIA;;INDEPENDIENTE;;PIZARRO VELIZ LUIS ESTEBAN;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 25;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;MONTOYA RIQUELME GONZALO EUGENIO;HOMBRE;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;ALIANZA;;RENOVACION NACIONAL;;OSSANDON IRARRAZABAL XIMENA;MUJER;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;HASBUN SELUME GUSTAVO;HOMBRE;41;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;ALTAMIRANO ARANCIBIA PATRICIO;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;SOTO CONTRERAS RAFAEL;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;NUEVA MAYORIA;;PARTIDO COMUNISTA DE CHILE;;VALLEJO DOWLING CAMILA;MUJER;25;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;BASSO GALLO PATRICIO;HOMBRE;66;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;COLLAO GAZMURI INGLEA;MUJER;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;CORTEZ SASSO RODRIGO MARCELO;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;VIDAL VERGARA PAOLA;MUJER;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;HENRIQUEZ MUÑIZ JOSE ANTONIO;HOMBRE;29;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 26;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;SALDAÑA CARRASCO MAX;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;ALIANZA;;RENOVACION NACIONAL;;DESBORDES JIMENEZ MARIO;HOMBRE;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;ALESSANDRI VERGARA JORGE;HOMBRE;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;LARRAIN SANCHEZ SERGIO HERNAN;HOMBRE;61;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;JIMENEZ FUENTES TUCAPEL;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;MELO CONTRERAS DANIEL;HOMBRE;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;ARAUS VERA INGRID;MUJER;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;SERRANO SPALTMAN MIGUEL;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;SI TU QUIERES, CHILE CAMBIA;;INDEPENDIENTE;;MATELUNA LAGOS DAVID ULISES;HOMBRE;54;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 27;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ARAVENA PEREZ VARINIA YUSETH;MUJER;32;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;ALIANZA;;INDEPENDIENTE;;GOLBORNE PICCARDO IGNACIA;MUJER;27;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;ALIANZA;;RENOVACION NACIONAL;;BROWNE URREJOLA PEDRO;HOMBRE;41;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;NUEVA CONSTITUCION PARA CHILE;;PARTIDO ECOLOGISTA VERDE;;ORELLANA VARAS NANCY DOMITILA;MUJER;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;NUEVA MAYORIA;;PARTIDO COMUNISTA DE CHILE;;TEILLIER DEL VALLE GUILLERMO;HOMBRE;70;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;NUEVA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;SULE FERNANDEZ ALEJANDRO;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;FREIRE VALLEJOS MATIAS;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;RIPETTI PEÑA CARLOS;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;SI TU QUIERES, CHILE CAMBIA;;INDEPENDIENTE;;DURAN MARTINEZ FELIPE AUGUSTO;HOMBRE;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 28;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;LEMUÑIR EPUYAO JUAN LUIS;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;ALIANZA;;RENOVACION NACIONAL;;PEREZ LAHSEN LEOPOLDO;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;LAGUNA GEBAUER PATRICIO;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;GARATE RIVERA LARRY;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;NUEVA CONSTITUCION PARA CHILE;;PARTIDO ECOLOGISTA VERDE;;IÑIGUEZ GONZALEZ GONZALO EDUARDO;HOMBRE;25;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;LABRAÑA SANTANA MARCELA;MUJER;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;ANDRADE LARA OSVALDO;HOMBRE;60;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;BARAHONA DIEGUEZ ADRIAN;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ORTIZ AVENDAÑO VICTOR HUGO;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 29;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;OVANDO VASQUEZ LUCY DEL CARMEN;MUJER;37;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;ALIANZA;;RENOVACION NACIONAL;;CRUZ-COKE CARVALLO CARLOS;HOMBRE;41;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;BELLOLIO AVARIA JAIME;HOMBRE;32;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;NUEVA CONSTITUCION PARA CHILE;;PARTIDO ECOLOGISTA VERDE;;MANCILLA ORTIZ CARLOS ANDRES;HOMBRE;32;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;NUEVA CONSTITUCION PARA CHILE;;PARTIDO IGUALDAD;;MARINAO FLORES FELIX ANTONIO;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;MORALES NORDETTI DAVID;HOMBRE;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;SOTO FERRADA LEONARDO;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;RUTCONSKY FIGUEROA HENRY;HOMBRE;27;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;SEGUEL ROBLES IGNACIO ANDRES;HOMBRE;24;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;HENRIQUEZ SUAZO NICOLAS MALCOUX;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 30;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;SANTIBAÑEZ NOVOA MARISELA DEL CARMEN;MUJER;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;ALIANZA;;RENOVACION NACIONAL;;MUALIM FAJURI JESSICA;MUJER;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;COLOMA ALAMOS JUAN ANTONIO;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;NUEVA CONSTITUCION PARA CHILE;;PARTIDO IGUALDAD;;RETAMAL JARA MANUEL;HOMBRE;31;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;NUEVA CONSTITUCION PARA CHILE;;PARTIDO IGUALDAD;;RUBIO ABARCA ESPERANZA PRISCILA;MUJER;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;NUEVA MAYORIA;;INDEPENDIENTE;;GONZALEZ DOLZ PATRICIO;HOMBRE;64;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;PASCAL ALLENDE DENISE;MUJER;73;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;ALVAREZ ARMIJO ARSENIO;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;LOPEZ SALAZAR MARCELO;HOMBRE;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;MADRIAGA CELIS HECTOR JORGE;HOMBRE;50;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;13;Distrito Electoral 31;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;PARRA PINTO FRANCISCO;HOMBRE;64;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;ALIANZA;;RENOVACION NACIONAL;;BERGER FETT BERNARDO;HOMBRE;67;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;DELIC SASSO REMZA;MUJER;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;ARANCIBIA ROJAS EDWIN RENE;HOMBRE;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;FLORES GARCIA IVAN;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;OLGUIN MORALES BORIS;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;ALVEAR MONTECINOS MARIA ANGELICA;MUJER;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;GERTER JARA HUGO;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 53;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;MOYA NUÑEZ PABLO ANDRES;HOMBRE;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 54;ALIANZA;;RENOVACION NACIONAL;;FUENZALIDA FIGUEROA GONZALO;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 54;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;VON MUHLENBROCK ZAMORA GASTON;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 54;CANDIDATURA INDEPENDIENTE;;INDEPENDIENTE;;ALDERETE PEREZ PAOLO ALEXANDER;HOMBRE;22;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 54;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;ULLOA HEINSOHN PATRICIO;HOMBRE;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 54;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;JARAMILLO BECKER RAMON ENRIQUE;HOMBRE;76;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;14;Distrito Electoral 54;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;ERAZO WALTON RODRIGO;HOMBRE;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;ALIANZA;;RENOVACION NACIONAL;;VALCARCE BECERRA XIMENA;MUJER;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;BALTOLU RASERA NINO;HOMBRE;60;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;CANDIDATURA INDEPENDIENTE;;INDEPENDIENTE;;LEE FLORES ENRIQUE;HOMBRE;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;NUEVA CONSTITUCION PARA CHILE;;PARTIDO IGUALDAD;;DIAZ GONZALEZ ANIBAL EDUARDO;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;VARGAS PIZARRO ORLANDO SEVERO;HOMBRE;61;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;ROCAFULL LOPEZ LUIS ALBERTO;HOMBRE;55;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;SI TU QUIERES, CHILE CAMBIA;;PARTIDO LIBERAL DE CHILE;;MIROSEVIC VERDUGO VLADO;HOMBRE;26;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;15;Distrito Electoral 1;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;PIÑONES PIÑONES EDUARDO;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;RN-INDEPENDIENTES;RENOVACION NACIONAL;;DE URRUTICOECHEA SARTORIUS GONZALO;HOMBRE;50;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;RN-INDEPENDIENTES;RENOVACION NACIONAL;;MANDALERIS GANDOLFO JUAN PABLO;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;RN-INDEPENDIENTES;RENOVACION NACIONAL;;MENA ACOSTA LUCRECIA JACQUELINE;MUJER;31;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;RN-INDEPENDIENTES;RENOVACION NACIONAL;;PEREZ VALENCIA IVAN;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;RN-INDEPENDIENTES;RENOVACION NACIONAL;;URZUA ARAVENA ALBERTO;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;RN-INDEPENDIENTES;RENOVACION NACIONAL;;VALENZUELA NUÑEZ JAIME;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;UDI-IND;INDEPENDIENTE;;CAHUAS BAMBACH LUIS;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;UDI-IND;UNION DEMOCRATA INDEPENDIENTE;;CONTRERAS CONTRERAS ROMULO;HOMBRE;73;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;UDI-IND;UNION DEMOCRATA INDEPENDIENTE;;CORTES ESPINOZA MARIO;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;UDI-IND;UNION DEMOCRATA INDEPENDIENTE;;LAGOS COSGROVE JOSE RUBEN;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;ALIANZA;UDI-IND;UNION DEMOCRATA INDEPENDIENTE;;ROJAS ANDRADE FELIPE;HOMBRE;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;CANDIDATURA INDEPENDIENTE;SIN SUBPACTO;INDEPENDIENTE;;ROJAS ZEPEDA MARCELA ALEJANDRA;MUJER;23;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;NUEVA CONSTITUCION PARA CHILE;ECOLOGISTAS E INDEPENDIENTES;INDEPENDIENTE;;ZAMBRA VENEGAS PABLO;HOMBRE;26;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;CONSEJEROS REGIONALES;1;IQUIQUE;NUEVA CONSTITUCION PARA CHILE;ECOLOGISTAS E INDEPENDIENTES;PARTIDO ECOLOGISTA VERDE DEL NORTE;;ROJAS CLARO GABRIELA;MUJER;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
